participant_id,condition_group,experiment_phase,lat,lon,heart_rate,cadence,task_id,timestamp_idx
P21,COPD,baseline,32.721788615480314,-97.06826995851912,96,0,J,1063
P21,COPD,baseline,32.72177508972397,-97.06827529214756,92,0,J,1064
P21,COPD,baseline,32.72177959830942,-97.06827529214756,95,0,J,1065
P21,COPD,baseline,32.72177959830942,-97.06826995851912,98,0,J,1066
P21,COPD,baseline,32.721811158407554,-97.06826995851912,92,0,J,1067
P21,COPD,baseline,32.72188780436017,-97.06826995851912,96,0,J,1068
P21,COPD,baseline,32.72192387304376,-97.06823795674848,99,0,J,1069
P21,COPD,baseline,32.721950924556445,-97.06824862400536,100,0,J,1070
P21,COPD,baseline,32.72200953616727,-97.06823795674848,101,0,J,1071
P21,COPD,baseline,32.72198248465458,-97.06822728949162,101,0,J,1072
P21,COPD,baseline,32.72188780436017,-97.06826995851912,101,0,J,1073
P21,COPD,baseline,32.722140285145265,-97.06822728949162,105,57,J,1074
P21,COPD,baseline,32.722140285145265,-97.06820062134943,104,57,J,1075
P21,COPD,baseline,32.7221718452434,-97.06812061692288,107,58,J,1076
P21,COPD,baseline,32.72214479373071,-97.0680939487807,110,58,J,1077
P21,COPD,baseline,32.72204109626541,-97.06800861072573,107,0,J,1078
P21,COPD,baseline,32.72203658767996,-97.06800861072573,108,0,J,1079
P21,COPD,baseline,32.72203658767996,-97.06801394435416,105,0,J,1080
P21,COPD,baseline,32.72202757050906,-97.06804061249632,102,0,J,1081
P21,COPD,baseline,32.72203207909451,-97.06804061249632,99,0,J,1082
P21,COPD,baseline,32.72205462202175,-97.06813128417976,96,0,J,1083
P21,COPD,baseline,32.72212225080347,-97.06818462046412,95,0,J,1084
P21,COPD,baseline,32.72212675938892,-97.06820595497788,99,0,J,1085
P21,COPD,baseline,32.72213126797437,-97.06822195586318,99,0,J,1086
P21,COPD,baseline,32.72204109626541,-97.06832862843191,101,0,J,1087
P21,COPD,baseline,32.72195994172734,-97.06828062577598,104,60,J,1088
P21,COPD,baseline,32.72191936445831,-97.06828595940442,105,60,J,1089
P21,COPD,baseline,32.72186977001838,-97.06825929126224,108,61,J,1090
P21,COPD,baseline,32.72185173567659,-97.06825929126224,108,61,J,1091
P14,AG,baseline,32.72203207909451,-97.0684299673722,92,0,A,1000
P14,AG,baseline,32.72203207909451,-97.06841930011534,95,0,A,1001
P14,AG,baseline,32.72203207909451,-97.06841930011534,89,0,A,1002
P14,AG,baseline,32.72203207909451,-97.0684299673722,86,0,A,1003
P14,AG,baseline,32.72203658767996,-97.06850463817032,89,0,A,1004
P14,AG,baseline,32.72201855333817,-97.0683979656016,94,0,A,1005
P14,AG,baseline,32.72204109626541,-97.06838729834472,96,0,B,1006
P14,AG,baseline,32.72202757050906,-97.06836063020252,97,0,B,1007
P14,AG,baseline,32.722045604850855,-97.06831796117504,98,54,B,1008
P14,AG,baseline,32.721883295774724,-97.06823795674848,99,54,B,1009
P14,AG,baseline,32.72184271850569,-97.0682112886063,102,44,B,1010
P14,AG,baseline,32.72182017557845,-97.06821662223474,105,44,B,1011
P14,AG,baseline,32.721811158407554,-97.06820595497788,106,44,B,1012
P14,AG,baseline,32.721811158407554,-97.06820595497788,106,44,B,1013
P14,AG,baseline,32.721761563967625,-97.06812595055132,106,52,B,1014
P14,AG,baseline,32.721761563967625,-97.06811528329445,105,53,B,1015
P14,AG,baseline,32.72177058113852,-97.06809928240914,105,53,B,1016
P14,AG,baseline,32.72176607255307,-97.0680939487807,106,54,B,1017
P14,AG,baseline,32.72202757050906,-97.0684299673722,105,54,C,1018
P14,AG,baseline,32.72202757050906,-97.0684299673722,99,0,C,1019
P14,AG,baseline,32.72202757050906,-97.0684299673722,99,0,C,1020
P14,AG,baseline,32.72201855333817,-97.06838196471628,106,0,D,1021
P14,AG,baseline,32.72203658767996,-97.06836596383096,104,0,D,1022
P14,AG,baseline,32.72203658767996,-97.06836596383096,104,0,D,1023
P14,AG,baseline,32.72203658767996,-97.06836596383096,101,0,D,1024
P14,AG,baseline,32.72203658767996,-97.06836596383096,104,0,D,1025
P14,AG,baseline,32.72203658767996,-97.06836063020252,98,0,E,1026
P14,AG,baseline,32.72203658767996,-97.06836596383096,96,0,H,1027
P14,AG,baseline,32.72203658767996,-97.06836596383096,93,0,H,1028
P14,AG,baseline,32.72203658767996,-97.06836596383096,93,0,H,1029
P14,AG,baseline,32.72203207909451,-97.06836596383096,100,0,H,1030
P14,AG,baseline,32.72203207909451,-97.06836596383096,103,0,H,1031
P14,AG,baseline,32.72203207909451,-97.06836063020252,100,0,H,1032
P14,AG,baseline,32.72203658767996,-97.06836596383096,96,0,H,1033
P14,AG,baseline,32.72203207909451,-97.06836596383096,102,0,H,1034
P14,AG,baseline,32.72203658767996,-97.06836596383096,105,0,H,1035
P14,AG,baseline,32.72203658767996,-97.06836596383096,93,0,H,1036
P19,COPD,baseline,32.72174352962583,-97.0682539576338,103,0,A,1000
P19,COPD,baseline,32.721761563967625,-97.06825929126224,99,0,A,1001
P19,COPD,baseline,32.721761563967625,-97.06826995851912,105,0,A,1002
P19,COPD,baseline,32.721761563967625,-97.06826995851912,108,0,A,1003
P19,COPD,baseline,32.72175705538218,-97.06825929126224,99,0,B,1004
P19,COPD,baseline,32.72174352962583,-97.0682539576338,105,0,B,1005
P19,COPD,baseline,32.72175705538218,-97.06825929126224,102,0,C,1006
P19,COPD,baseline,32.72175705538218,-97.06825929126224,105,0,C,1007
P19,COPD,baseline,32.72175705538218,-97.06825929126224,105,0,C,1008
P19,COPD,baseline,32.72175254679673,-97.06825929126224,105,0,C,1009
P19,COPD,baseline,32.721761563967625,-97.06825929126224,108,0,C,1010
P19,COPD,baseline,32.721788615480314,-97.06826995851912,108,0,C,1011
P19,COPD,baseline,32.721788615480314,-97.06826995851912,105,0,C,1012
P19,COPD,baseline,32.721788615480314,-97.06826995851912,102,0,C,1013
P19,COPD,baseline,32.721761563967625,-97.06827529214756,102,0,C,1014
P19,COPD,baseline,32.721761563967625,-97.06827529214756,107,0,C,1015
P19,COPD,baseline,32.72177058113852,-97.06827529214756,121,0,C,1016
P19,COPD,baseline,32.72176607255307,-97.06827529214756,124,0,D,1017
P19,COPD,baseline,32.721761563967625,-97.06827529214756,127,0,D,1018
P19,COPD,baseline,32.72179312406576,-97.06828062577598,121,0,D,1019
P19,COPD,baseline,32.72179763265121,-97.06826995851912,124,0,D,1020
P19,COPD,baseline,32.72176607255307,-97.06826995851912,121,0,D,1021
P19,COPD,baseline,32.721761563967625,-97.06827529214756,121,0,D,1022
P19,COPD,baseline,32.72176607255307,-97.06827529214756,124,0,D,1023
P19,COPD,baseline,32.721761563967625,-97.06826995851912,127,65,D,1024
P19,COPD,baseline,32.72176607255307,-97.06827529214756,124,65,D,1025
P19,COPD,baseline,32.721788615480314,-97.06826995851912,115,65,D,1026
P19,COPD,baseline,32.721788615480314,-97.06826995851912,112,0,D,1027
P19,COPD,baseline,32.72177508972397,-97.06828062577598,112,0,D,1028
P19,COPD,baseline,32.72176607255307,-97.06827529214756,115,0,D,1029
P19,COPD,baseline,32.72176607255307,-97.06827529214756,118,0,D,1030
P19,COPD,baseline,32.72179763265121,-97.06827529214756,121,0,D,1031
P19,COPD,baseline,32.721788615480314,-97.06826995851912,115,0,L,1032
P19,COPD,baseline,32.721761563967625,-97.06827529214756,109,0,L,1033
P19,COPD,baseline,32.721761563967625,-97.06827529214756,108,0,L,1034
P19,COPD,baseline,32.72176607255307,-97.06827529214756,115,0,L,1035
P19,COPD,baseline,32.72176607255307,-97.06827529214756,118,0,L,1036
P19,COPD,baseline,32.72179312406576,-97.06826995851912,114,0,L,1037
P19,COPD,baseline,32.72179312406576,-97.06826995851912,111,0,L,1038
P19,COPD,baseline,32.72177508972397,-97.06827529214756,111,0,L,1039
P19,COPD,baseline,32.721788615480314,-97.06826995851912,108,0,L,1040
P19,COPD,baseline,32.72177959830942,-97.06826995851912,111,0,L,1041
P19,COPD,baseline,32.721739021040385,-97.0682539576338,117,0,L,1042
P19,COPD,baseline,32.721788615480314,-97.06828062577598,120,0,L,1043
P19,COPD,baseline,32.721761563967625,-97.06826995851912,113,0,J,1044
P19,COPD,baseline,32.72176607255307,-97.06828062577598,119,0,J,1045
P19,COPD,baseline,32.72177058113852,-97.06828062577598,119,0,J,1046
P19,COPD,baseline,32.72177058113852,-97.06828062577598,116,0,J,1047
P19,COPD,baseline,32.72177058113852,-97.06828062577598,112,0,J,1048
P19,COPD,baseline,32.72177058113852,-97.06828062577598,112,0,J,1049
P19,COPD,baseline,32.721761563967625,-97.06827529214756,111,0,J,1050
P23,DR,baseline,32.72203207909451,-97.06841930011534,62,0,A,1000
P23,DR,baseline,32.72203658767996,-97.06843530100063,68,0,A,1001
P23,DR,baseline,32.72203658767996,-97.06843530100063,68,0,C,1002
P23,DR,baseline,32.72200953616727,-97.06841930011534,68,53,C,1003
P23,DR,baseline,32.72200953616727,-97.0684139664869,65,53,C,1004
P23,DR,baseline,32.72200953616727,-97.0684139664869,67,53,C,1005
P23,DR,baseline,32.72200953616727,-97.0684139664869,71,53,C,1006
P23,DR,baseline,32.72200502758182,-97.0684299673722,71,53,C,1007
P23,DR,baseline,32.72200953616727,-97.06841930011534,68,53,C,1008
P23,DR,baseline,32.72205462202175,-97.06837663108784,70,0,C,1009
P23,DR,baseline,32.7220501134363,-97.06834996294566,77,0,C,1010
P23,DR,baseline,32.72205462202175,-97.06833396206036,81,0,C,1011
P23,DR,baseline,32.72205462202175,-97.06833396206036,84,0,C,1012
P23,DR,baseline,32.72205462202175,-97.06833396206036,89,0,C,1013
P23,DR,baseline,32.72203658767996,-97.06834996294566,99,0,D,1014
P23,DR,baseline,32.722045604850855,-97.06836063020252,92,0,D,1015
P23,DR,baseline,32.722045604850855,-97.06836063020252,89,0,D,1016
P23,DR,baseline,32.722045604850855,-97.06836063020252,86,0,D,1017
P23,DR,baseline,32.722045604850855,-97.06836063020252,86,0,D,1018
P23,DR,baseline,32.722045604850855,-97.06834996294566,79,0,D,1019
P23,DR,baseline,32.7220501134363,-97.06836063020252,76,0,D,1020
P23,DR,baseline,32.7220501134363,-97.06836063020252,73,0,D,1021
P23,DR,baseline,32.7220501134363,-97.06836063020252,67,0,D,1022
P23,DR,baseline,32.7220501134363,-97.06834996294566,63,0,D,1023
P23,DR,baseline,32.7220501134363,-97.06834996294566,63,0,D,1024
P23,DR,baseline,32.72204109626541,-97.06836596383096,66,0,D,1025
P23,DR,baseline,32.72203658767996,-97.06836596383096,76,0,D,1026
P23,DR,baseline,32.72203658767996,-97.06836596383096,81,0,D,1027
P23,DR,baseline,32.72203658767996,-97.06836596383096,85,0,D,1028
P23,DR,baseline,32.72203658767996,-97.06836596383096,88,0,D,1029
P23,DR,baseline,32.72203658767996,-97.06836063020252,85,0,D,1030
P23,DR,baseline,32.72203658767996,-97.06834996294566,85,0,K,1031
P23,DR,baseline,32.72203658767996,-97.06836063020252,88,0,K,1032
P23,DR,baseline,32.72204109626541,-97.06834462931722,84,0,K,1033
P23,DR,baseline,32.72203658767996,-97.06834996294566,81,0,K,1034
P23,DR,baseline,32.722045604850855,-97.06834462931722,70,0,K,1035
P23,DR,baseline,32.722045604850855,-97.06834462931722,70,0,K,1036
P23,DR,baseline,32.7220591306072,-97.06833396206036,62,0,K,1037
P23,DR,baseline,32.72205462202175,-97.06834462931722,66,0,K,1038
P23,DR,baseline,32.72205462202175,-97.06833396206036,63,0,K,1039
P23,DR,baseline,32.7220501134363,-97.06833396206036,66,0,K,1040
P23,DR,baseline,32.72205462202175,-97.06834462931722,63,0,K,1041
P23,DR,baseline,32.72204109626541,-97.06834996294566,66,0,K,1042
P23,DR,baseline,32.72203658767996,-97.06836063020252,69,0,F,1043
P23,DR,baseline,32.722023061923615,-97.06837663108784,75,0,F,1044
P23,DR,baseline,32.722045604850855,-97.06836596383096,78,0,F,1045
P23,DR,baseline,32.722023061923615,-97.0683712974594,75,0,F,1046
P23,DR,baseline,32.722023061923615,-97.0683712974594,78,0,F,1047
P23,DR,baseline,32.721996010410926,-97.06838196471628,78,0,F,1048
P23,DR,baseline,32.722023061923615,-97.0683712974594,81,57,F,1049
P23,DR,baseline,32.72198699324003,-97.06837663108784,78,57,F,1050
P23,DR,baseline,32.72201404475272,-97.06840329923004,75,0,J,1051
P23,DR,baseline,32.72203658767996,-97.06843530100063,78,0,J,1052
P23,DR,baseline,32.7220591306072,-97.0684566355144,78,0,J,1053
P23,DR,baseline,32.7220501134363,-97.0684139664869,76,0,J,1054
P23,DR,baseline,32.722045604850855,-97.0684139664869,77,0,J,1055
P23,DR,baseline,32.72203207909451,-97.06837663108784,78,0,J,1056
P23,DR,baseline,32.72204109626541,-97.06832862843191,76,0,J,1057
P23,DR,baseline,32.72204109626541,-97.06832862843191,79,0,J,1058
P23,DR,baseline,32.722045604850855,-97.06831796117504,82,0,J,1059
P23,DR,baseline,32.72212225080347,-97.06808328152384,83,0,J,1060
P23,DR,baseline,32.72215381090161,-97.06811528329445,80,0,J,1061
P23,DR,baseline,32.7220591306072,-97.06811528329445,77,0,J,1062
P23,DR,baseline,32.7220501134363,-97.06813128417976,74,0,J,1063
P23,DR,baseline,32.722090690705336,-97.0680939487807,73,0,J,1064
P23,DR,baseline,32.722090690705336,-97.0680939487807,75,0,J,1065
P23,DR,baseline,32.722095199290784,-97.0680939487807,78,51,J,1066
P23,DR,baseline,32.722095199290784,-97.06808328152384,74,51,J,1067
P23,DR,baseline,32.722095199290784,-97.06808328152384,77,50,J,1068
P23,DR,baseline,32.722095199290784,-97.06808328152384,74,0,J,1069
P23,DR,baseline,32.722095199290784,-97.06808328152384,78,0,J,1070
P23,DR,baseline,32.72211323363258,-97.06806194701008,81,0,J,1071
P23,DR,baseline,32.72214479373071,-97.06806728063852,78,0,J,1072
P23,DR,baseline,32.72219438817064,-97.06808328152384,78,0,J,1073
P23,DR,baseline,32.72221693109788,-97.06809928240914,82,0,J,1074
P23,DR,baseline,32.722234965439675,-97.06811528329445,84,0,J,1075
P23,DR,baseline,32.72224398261057,-97.0681526186935,87,0,J,1076
P22,PHL,baseline,32.72173451245494,-97.0682539576338,72,0,A,1000
P22,PHL,baseline,32.721739021040385,-97.0682539576338,75,0,A,1001
P22,PHL,baseline,32.72173451245494,-97.0682539576338,72,0,C,1002
P22,PHL,baseline,32.72177058113852,-97.06827529214756,75,0,C,1003
P22,PHL,baseline,32.72176607255307,-97.06827529214756,79,0,C,1004
P22,PHL,baseline,32.721761563967625,-97.06828062577598,76,0,C,1005
P22,PHL,baseline,32.721761563967625,-97.06828062577598,79,0,C,1006
P22,PHL,baseline,32.72176607255307,-97.06829129303286,83,0,C,1007
P22,PHL,baseline,32.72175705538218,-97.06828062577598,80,0,C,1008
P22,PHL,baseline,32.721761563967625,-97.06828062577598,77,0,C,1009
P22,PHL,baseline,32.72174352962583,-97.06829129303286,74,0,C,1010
P22,PHL,baseline,32.72176607255307,-97.06827529214756,77,0,C,1011
P22,PHL,baseline,32.721761563967625,-97.06828062577598,77,0,D,1012
P22,PHL,baseline,32.72177058113852,-97.06827529214756,80,0,D,1013
P22,PHL,baseline,32.72177508972397,-97.06827529214756,77,0,D,1014
P22,PHL,baseline,32.721784106894866,-97.06827529214756,74,0,D,1015
P22,PHL,baseline,32.721784106894866,-97.06827529214756,71,0,D,1016
P22,PHL,baseline,32.721761563967625,-97.06827529214756,68,0,D,1017
P22,PHL,baseline,32.72175705538218,-97.06827529214756,71,0,D,1018
P22,PHL,baseline,32.721761563967625,-97.06827529214756,68,0,D,1019
P22,PHL,baseline,32.721761563967625,-97.06827529214756,72,0,D,1020
P22,PHL,baseline,32.721761563967625,-97.06827529214756,75,0,D,1021
P22,PHL,baseline,32.72175705538218,-97.06827529214756,72,0,D,1022
P22,PHL,baseline,32.721761563967625,-97.06827529214756,75,0,D,1023
P22,PHL,baseline,32.721761563967625,-97.06827529214756,72,0,D,1024
P22,PHL,baseline,32.72176607255307,-97.06827529214756,72,0,D,1025
P22,PHL,baseline,32.72176607255307,-97.06827529214756,75,0,D,1026
P22,PHL,baseline,32.721761563967625,-97.06827529214756,79,0,D,1027
P22,PHL,baseline,32.72177058113852,-97.06827529214756,82,0,D,1028
P22,PHL,baseline,32.72177058113852,-97.06827529214756,79,0,D,1029
P22,PHL,baseline,32.721761563967625,-97.06828062577598,82,0,D,1030
P22,PHL,baseline,32.72175705538218,-97.06827529214756,79,0,D,1031
P22,PHL,baseline,32.721761563967625,-97.06827529214756,81,0,L,1032
P22,PHL,baseline,32.72175705538218,-97.06827529214756,84,0,L,1033
P22,PHL,baseline,32.72175705538218,-97.06827529214756,87,0,L,1034
P22,PHL,baseline,32.72175254679673,-97.06827529214756,84,0,L,1035
P22,PHL,baseline,32.72177058113852,-97.06827529214756,81,0,L,1036
P22,PHL,baseline,32.72177058113852,-97.06828062577598,78,0,L,1037
P22,PHL,baseline,32.72177508972397,-97.06827529214756,75,0,L,1038
P22,PHL,baseline,32.72177508972397,-97.06827529214756,72,0,L,1039
P22,PHL,baseline,32.72177959830942,-97.06827529214756,68,0,L,1040
P22,PHL,baseline,32.721788615480314,-97.06827529214756,65,0,L,1041
P22,PHL,baseline,32.721784106894866,-97.06827529214756,71,0,L,1042
P22,PHL,baseline,32.72175254679673,-97.06826995851912,72,0,L,1043
P22,PHL,baseline,32.72175254679673,-97.06826995851912,76,0,L,1044
P22,PHL,baseline,32.72176607255307,-97.06828062577598,73,0,L,1045
P22,PHL,baseline,32.721788615480314,-97.06827529214756,67,0,N,1046
P22,PHL,baseline,32.72179763265121,-97.06828062577598,64,0,N,1047
P22,PHL,baseline,32.72177959830942,-97.06826995851912,67,0,N,1048
P22,PHL,baseline,32.72177508972397,-97.06827529214756,63,0,N,1049
P22,PHL,baseline,32.72177058113852,-97.06827529214756,66,0,N,1050
P22,PHL,baseline,32.72176607255307,-97.06828062577598,63,0,N,1051
P22,PHL,baseline,32.72177959830942,-97.06827529214756,60,0,N,1052
P22,PHL,baseline,32.721784106894866,-97.06827529214756,63,0,N,1053
P22,PHL,baseline,32.721788615480314,-97.06826995851912,67,0,N,1054
P22,PHL,baseline,32.721788615480314,-97.06826995851912,70,0,N,1055
P22,PHL,baseline,32.721788615480314,-97.06826995851912,67,0,N,1056
P22,PHL,baseline,32.721788615480314,-97.06826995851912,70,0,N,1057
P22,PHL,baseline,32.721761563967625,-97.06826995851912,66,0,N,1058
P22,PHL,baseline,32.721761563967625,-97.06826995851912,69,0,N,1059
P22,PHL,baseline,32.721761563967625,-97.06826995851912,72,0,N,1060
P22,PHL,baseline,32.721761563967625,-97.06826995851912,68,0,N,1061
P22,PHL,baseline,32.72177959830942,-97.06827529214756,75,0,H,1062
P22,PHL,baseline,32.72177959830942,-97.06827529214756,78,0,H,1063
P22,PHL,baseline,32.72177508972397,-97.06826995851912,75,0,H,1064
P22,PHL,baseline,32.72177058113852,-97.06827529214756,72,0,H,1065
P22,PHL,baseline,32.72179312406576,-97.06826995851912,75,0,H,1066
P16,AG,baseline,32.72204109626541,-97.06841930011534,93,0,A,1000
P16,AG,baseline,32.722045604850855,-97.06841930011534,90,0,A,1001
P16,AG,baseline,32.7220501134363,-97.06840329923004,93,0,A,1002
P16,AG,baseline,32.72203207909451,-97.06841930011534,96,0,A,1003
P16,AG,baseline,32.72202757050906,-97.06841930011534,93,0,B,1004
P16,AG,baseline,32.72203207909451,-97.0684139664869,94,0,B,1005
P16,AG,baseline,32.72203207909451,-97.0684139664869,91,0,B,1006
P16,AG,baseline,32.72203207909451,-97.06841930011534,98,0,B,1007
P16,AG,baseline,32.72203658767996,-97.06841930011534,105,0,B,1008
P16,AG,baseline,32.72203207909451,-97.06841930011534,99,0,C,1009
P16,AG,baseline,32.72203207909451,-97.06841930011534,96,0,C,1010
P16,AG,baseline,32.72203658767996,-97.06836596383096,90,0,C,1011
P16,AG,baseline,32.72202757050906,-97.06836063020252,96,0,C,1012
P16,AG,baseline,32.72203658767996,-97.06836596383096,102,0,C,1013
P16,AG,baseline,32.72203658767996,-97.06836596383096,107,0,C,1014
P16,AG,baseline,32.72203658767996,-97.06836596383096,110,0,C,1015
P16,AG,baseline,32.72203658767996,-97.06836596383096,110,0,C,1016
P16,AG,baseline,32.72203207909451,-97.06836596383096,114,0,C,1017
P16,AG,baseline,32.72203207909451,-97.06836596383096,118,0,C,1018
P16,AG,baseline,32.72203658767996,-97.06836596383096,129,0,C,1019
P16,AG,baseline,32.72203658767996,-97.06836596383096,132,0,C,1020
P16,AG,baseline,32.72203658767996,-97.06836063020252,123,0,C,1021
P16,AG,baseline,32.72203658767996,-97.06836596383096,123,0,D,1022
P16,AG,baseline,32.72203658767996,-97.06836596383096,123,0,D,1023
P16,AG,baseline,32.72206363919265,-97.06836063020252,121,0,D,1024
P16,AG,baseline,32.72203658767996,-97.06834996294566,121,0,D,1025
P16,AG,baseline,32.72203207909451,-97.06834996294566,120,0,E,1026
P16,AG,baseline,32.72203207909451,-97.06837663108784,117,0,E,1027
P16,AG,baseline,32.72203658767996,-97.06837663108784,120,0,E,1028
P16,AG,baseline,32.72203207909451,-97.06836063020252,104,0,H,1029
P16,AG,baseline,32.72203658767996,-97.06836596383096,111,0,H,1030
P16,AG,baseline,32.72203658767996,-97.06836596383096,111,0,H,1031
P01,PR,baseline,32.72173000386949,-97.06825929126224,86,0,A,1000
P01,PR,baseline,32.721761563967625,-97.06826995851912,89,0,A,1001
P01,PR,baseline,32.721761563967625,-97.06825929126224,86,0,A,1002
P01,PR,baseline,32.721761563967625,-97.06825929126224,83,0,A,1003
P01,PR,baseline,32.72180214123666,-97.06826995851912,87,0,A,1004
P01,PR,baseline,32.721739021040385,-97.06826995851912,90,0,C,1005
P01,PR,baseline,32.72175705538218,-97.06828062577598,90,0,C,1006
P01,PR,baseline,32.72175705538218,-97.06827529214756,90,0,C,1007
P01,PR,baseline,32.721761563967625,-97.06827529214756,93,0,C,1008
P01,PR,baseline,32.721761563967625,-97.06827529214756,90,0,C,1009
P01,PR,baseline,32.721761563967625,-97.06829129303286,93,0,C,1010
P01,PR,baseline,32.72175705538218,-97.06828062577598,90,0,C,1011
P01,PR,baseline,32.72175705538218,-97.06828062577598,87,0,C,1012
P01,PR,baseline,32.721806649822106,-97.06825929126224,90,0,D,1013
P01,PR,baseline,32.72177058113852,-97.06828062577598,84,0,D,1014
P01,PR,baseline,32.72175705538218,-97.06828062577598,91,0,D,1015
P01,PR,baseline,32.72175254679673,-97.06827529214756,88,0,D,1016
P01,PR,baseline,32.721761563967625,-97.06827529214756,88,0,D,1017
P01,PR,baseline,32.721856244262035,-97.06825929126224,87,0,G,1018
P01,PR,baseline,32.721761563967625,-97.06809928240914,89,53,G,1019
P01,PR,baseline,32.721761563967625,-97.06809928240914,86,53,G,1020
P01,PR,baseline,32.72172098669859,-97.06807261426697,88,53,G,1021
P01,PR,baseline,32.72172098669859,-97.06807261426697,91,53,G,1022
P01,PR,baseline,32.721599254891494,-97.06793927355604,92,53,G,1023
P01,PR,baseline,32.721594746306046,-97.06794994081292,93,53,G,1024
P01,PR,baseline,32.721617289233286,-97.06789660452854,92,53,G,1025
P01,PR,baseline,32.721621797818734,-97.06788593727168,93,53,G,1026
P01,PR,baseline,32.72162630640418,-97.0678752700148,93,55,G,1027
P01,PR,baseline,32.721621797818734,-97.06788593727168,95,56,G,1028
P01,PR,baseline,32.72161278064784,-97.06790727178542,99,56,G,1029
P01,PR,baseline,32.72161278064784,-97.06790727178542,103,56,G,1030
P01,PR,baseline,32.72157671196425,-97.06796060806978,106,56,G,1031
P01,PR,baseline,32.72156769479336,-97.06796060806978,108,56,G,1032
P01,PR,baseline,32.72156769479336,-97.06796060806978,111,55,G,1033
P01,PR,baseline,32.72160376347694,-97.06792860629916,117,55,G,1034
P01,PR,baseline,32.72156769479336,-97.06800861072573,115,0,G,1035
P01,PR,baseline,32.7215812205497,-97.06801394435416,112,0,G,1036
P01,PR,baseline,32.7215812205497,-97.06801394435416,109,0,G,1037
P01,PR,baseline,32.72170746094225,-97.06806728063852,107,0,G,1038
P01,PR,baseline,32.72175705538218,-97.0680939487807,107,54,G,1039
P01,PR,baseline,32.721761563967625,-97.06809928240914,107,54,G,1040
P01,PR,baseline,32.72177508972397,-97.06814195143664,105,54,G,1041
P01,PR,baseline,32.721806649822106,-97.0682112886063,105,53,G,1042
P01,PR,baseline,32.721815666993,-97.06824329037693,104,54,G,1043
P01,PR,baseline,32.721811158407554,-97.0682539576338,101,54,G,1044
P01,PR,baseline,32.721806649822106,-97.0682539576338,101,54,G,1045
P01,PR,baseline,32.721761563967625,-97.06828062577598,98,0,E,1046
P01,PR,baseline,32.72183820992024,-97.06825929126224,92,0,E,1047
P01,PR,baseline,32.721761563967625,-97.06827529214756,95,0,E,1048
P01,PR,baseline,32.72177959830942,-97.06826995851912,99,54,E,1049
P01,PR,baseline,32.72177959830942,-97.06826995851912,102,54,E,1050
P01,PR,baseline,32.72186977001838,-97.0683126275466,99,0,F,1051
P27,DR,baseline,32.722045604850855,-97.0683979656016,75,0,A,1000
P27,DR,baseline,32.72203207909451,-97.06840329923004,78,0,A,1001
P27,DR,baseline,32.72206363919265,-97.06840329923004,89,0,A,1002
P27,DR,baseline,32.72203207909451,-97.06834996294566,95,0,A,1003
P27,DR,baseline,32.72204109626541,-97.06838196471628,84,0,C,1004
P27,DR,baseline,32.722023061923615,-97.0683712974594,87,0,C,1005
P27,DR,baseline,32.722023061923615,-97.0683712974594,90,0,C,1006
P27,DR,baseline,32.722045604850855,-97.06836596383096,96,0,C,1007
P27,DR,baseline,32.722045604850855,-97.06836596383096,99,0,C,1008
P27,DR,baseline,32.72203207909451,-97.06836596383096,96,0,C,1009
P27,DR,baseline,32.72203658767996,-97.06836596383096,95,0,C,1010
P27,DR,baseline,32.72203207909451,-97.06836596383096,95,0,C,1011
P27,DR,baseline,32.72203207909451,-97.06836596383096,90,0,C,1012
P27,DR,baseline,32.72203207909451,-97.06836596383096,90,0,C,1013
P27,DR,baseline,32.72203207909451,-97.06836596383096,85,0,C,1014
P27,DR,baseline,32.72203207909451,-97.06836596383096,85,0,D,1015
P27,DR,baseline,32.72203207909451,-97.06836596383096,85,0,D,1016
P27,DR,baseline,32.72203207909451,-97.06836596383096,88,0,D,1017
P27,DR,baseline,32.72203207909451,-97.06836596383096,84,0,D,1018
P27,DR,baseline,32.72203658767996,-97.06836596383096,78,0,D,1019
P27,DR,baseline,32.72202757050906,-97.06837663108784,94,0,D,1020
P27,DR,baseline,32.72203207909451,-97.06836596383096,90,0,D,1021
P27,DR,baseline,32.72202757050906,-97.06837663108784,90,0,D,1022
P27,DR,baseline,32.72202757050906,-97.06837663108784,94,0,D,1023
P27,DR,baseline,32.72203658767996,-97.06836596383096,75,0,K,1024
P27,DR,baseline,32.72203658767996,-97.06836596383096,69,0,K,1025
P27,DR,baseline,32.72203658767996,-97.06836596383096,72,0,K,1026
P27,DR,baseline,32.72203658767996,-97.06836596383096,75,0,K,1027
P27,DR,baseline,32.72203658767996,-97.06836596383096,72,0,K,1028
P27,DR,baseline,32.721973467483686,-97.0683712974594,73,0,F,1029
P27,DR,baseline,32.721973467483686,-97.0683712974594,79,0,F,1030
P27,DR,baseline,32.721973467483686,-97.0683712974594,83,0,F,1031
P27,DR,baseline,32.721996010410926,-97.06843530100063,87,0,F,1032
P27,DR,baseline,32.72203658767996,-97.06850463817032,90,0,F,1033
P27,DR,baseline,32.72203658767996,-97.06850463817032,93,0,F,1034
P27,DR,baseline,32.72204109626541,-97.0684299673722,95,0,F,1035
P27,DR,baseline,32.72203207909451,-97.06836596383096,71,0,J,1036
P27,DR,baseline,32.72198699324003,-97.06837663108784,68,0,J,1037
